# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
40000 59257.5 1379.8 730228 -133394 56009.2 1786.85 1790.56 561.981
41000 60757.5 1417.5 730228 -133556 56010.6 1784.82 1883.77 583.918
42000 62257.5 1462.53 730228 -133562 56016.1 1806.16 1918.87 662.546
43000 63757.5 1433.84 730228 -133450 56000.4 1807.76 1922.17 571.598
44000 65257.5 1418.33 730228 -133576 55976.4 1789.73 1880.2 585.081
45000 66757.5 1432.64 730228 -133425 55991 1772.13 1918.13 607.664
46000 68257.5 1380.89 730228 -133322 55998.5 1833.68 1829.21 479.788
47000 69757.5 1464.94 730228 -133304 56068.6 1918.49 1887.11 589.23
48000 71257.5 1438.12 730228 -133375 55974.8 1880.93 1891.32 542.104
49000 72757.5 1464.39 730228 -133358 55983.9 1839.5 1917.44 636.217
50000 74257.5 1524.16 730228 -133302 56095.7 1935.85 1930.49 706.122
51000 75757.5 1522.23 730228 -133372 56024.6 1858.62 1950.96 757.098
52000 77257.5 1536.25 730228 -133312 56075.4 1920.69 2000.11 687.949
53000 78757.5 1490.21 730228 -133529 55983 1916.79 1980.89 572.94
54000 80257.5 1477.09 730228 -133485 56027.5 1911.7 1967.17 552.393
55000 81757.5 1459.65 730228 -133391 56048.4 1847.46 1936.81 594.676
56000 83257.5 1419.76 730228 -133389 55979 1787.5 1905.86 565.927
57000 84757.5 1437.39 730228 -133337 56034.2 1838.11 1931.32 542.725
58000 86257.5 1411.6 730228 -133488 55959.1 1874.4 1895.48 464.925
59000 87757.5 1379.69 730228 -133403 56031.1 1780.03 1871.37 487.67
60000 89257.5 1400.38 730228 -133484 56039.8 1869.29 1903.45 428.413
61000 90757.5 1387.35 730228 -133440 56059.8 1819.44 1870.45 472.16
62000 92257.5 1407.6 730228 -133658 55965.6 1857.83 1897.19 467.784
63000 93757.5 1396.09 730228 -133601 56004.7 1807.85 1900.99 479.435
64000 95257.5 1394.51 730228 -133572 56036.4 1839.24 1903.01 441.268
65000 96757.5 1366.14 730228 -133788 55940.7 1770.85 1829.17 498.391
66000 98257.5 1378.39 730228 -133504 55984.3 1793.69 1853.16 488.327
67000 99757.5 1386.39 730228 -133657 55977.3 1782.5 1850.51 526.164
68000 101258 1431.39 730228 -133655 55996.9 1870.21 1942.07 481.896
69000 102758 1403.32 730228 -133773 55974.7 1788.24 1810.99 610.736
70000 104258 1434.29 730228 -133510 56097.9 1858.85 1847.02 596.991
71000 105758 1414.61 730228 -133544 56040.1 1784.58 1859.72 599.535
72000 107258 1455.34 730228 -133641 56034.5 1875.62 1905.69 584.72
73000 108758 1402.19 730228 -133645 55941 1764.38 1887.62 554.57
74000 110258 1453.69 730228 -133419 56009.7 1839.15 1910.79 611.132
75000 111758 1475.91 730228 -133742 55976.8 1911.31 1939.98 576.428
76000 113258 1452.64 730228 -133647 56066.8 1866.93 1947.8 543.187
77000 114758 1377.13 730228 -133644 56054.4 1825.75 1816.32 489.33
78000 116258 1481.62 730228 -133653 56029.3 1877.57 2005.62 561.673
79000 117758 1451.8 730228 -133815 55966 1846.87 1968.8 539.73
80000 119258 1433.11 730228 -133711 55966.2 1784 1942.88 572.46
81000 120758 1418.1 730228 -133645 56042.8 1812.81 1861.77 579.722
82000 122258 1407.68 730228 -133657 56033.8 1799.75 1853.22 570.067
83000 123758 1487.22 730228 -133692 56078.1 1893.06 1925.53 643.07
84000 125258 1396.75 730228 -133642 56067.4 1743.77 1896.67 549.805
85000 126758 1399.75 730228 -133862 55941 1765.08 1915.99 518.186
86000 128258 1420.01 730228 -133630 56015.8 1835.11 1926.18 498.743
87000 129758 1438.33 730228 -133844 55987.1 1814.97 1954.27 545.75
88000 131258 1471.04 730228 -133944 55987.2 1885.62 1952 575.504
89000 132758 1380.14 730228 -133824 55963.1 1771.66 1894.99 473.759
90000 134258 1434.69 730228 -133682 56038.6 1857.23 1959.11 487.726
91000 135758 1413.72 730228 -133738 56025.5 1866.88 1877.63 496.647
92000 137258 1410.96 730228 -133728 56001.4 1814.83 1945.59 472.469
93000 138758 1439.15 730228 -133786 55999.1 1825.1 1924.89 567.465
94000 140258 1356.86 730228 -133749 56030.1 1760.44 1819.22 490.923
95000 141758 1439.04 730228 -133606 56090 1881.91 1889.01 546.201
96000 143258 1417.39 730228 -133663 55998 1888.19 1850.54 513.427
97000 144758 1424.66 730228 -133694 56068 1889.1 1877.77 507.116
98000 146258 1422.07 730228 -133833 55956.1 1817.31 1941.93 506.958
99000 147758 1368.51 730228 -133808 56007.7 1799.74 1871.07 434.724
100000 149258 1398.07 730228 -133619 56048.6 1766.48 1962.96 464.768
101000 150758 1385.71 730228 -133784 55994.5 1813.87 1941.18 402.068
102000 152258 1422.29 730228 -133615 56079.3 1792.47 2042.36 432.038
103000 153758 1368.92 730228 -133647 56055.6 1766.23 1882.3 458.237
104000 155258 1347.03 730228 -133734 56007.9 1778.74 1862.95 399.401
105000 156758 1416.23 730228 -133589 56066.8 1846.02 1931.98 470.671
106000 158258 1415.69 730228 -133802 56032 1794.15 1942.55 510.364
107000 159758 1428.4 730228 -133677 56044.6 1838.94 1965 481.279
108000 161258 1333.19 730228 -133739 56011.5 1749.8 1835.13 414.652
109000 162758 1403.12 730228 -133625 56041.2 1821.2 1897.22 490.935
110000 164258 1412.8 730228 -134027 55952.1 1807.73 1907.35 523.31
111000 165758 1443.24 730228 -133802 56079.5 1830.37 1931.15 568.203
112000 167258 1428.39 730228 -133829 56049.2 1834.56 1936.55 514.054
113000 168758 1400.08 730228 -133827 56040.1 1776.54 1909.5 514.218
114000 170258 1450.96 730228 -133899 56074.8 1846.89 1915.77 590.206
115000 171758 1352.32 730228 -133962 56059.2 1703.25 1885.47 468.229
116000 173258 1409.05 730228 -134042 56029.9 1810.64 1899.97 516.543
117000 174758 1408.36 730228 -133910 56066.7 1791.56 1883.09 550.431
118000 176258 1402.9 730228 -133946 56000.5 1797.11 1887.75 523.856
119000 177758 1415.16 730228 -134045 55962.1 1804.26 1902.58 538.621
120000 179258 1407.04 730228 -133894 56042.7 1826.71 1941.05 453.37
121000 180758 1363.28 730228 -133928 55975.4 1745.45 1894.89 449.498
122000 182258 1397.03 730228 -133852 56021.1 1801.55 1905.9 483.642
123000 183758 1374.66 730228 -133927 55972.5 1811.74 1849.46 462.764
124000 185258 1416.05 730228 -133735 56039.8 1870.54 1868.19 509.43
125000 186758 1404.84 730228 -133817 56003.2 1845.14 1815.2 554.175
126000 188258 1397.68 730228 -133800 56018.8 1812.26 1830.51 550.279
127000 189758 1365.37 730228 -133871 56011.1 1753.94 1841.81 500.37
128000 191258 1369.2 730228 -133913 55943.1 1824.12 1806.96 476.521
129000 192758 1349.73 730228 -133739 55996.1 1817.15 1811.11 420.921
130000 194258 1342.05 730228 -133723 56029 1772.18 1799.42 454.535
131000 195758 1387.85 730228 -133971 55969.7 1887.11 1829.25 447.196
132000 197258 1342.86 730228 -133980 56016.3 1752.59 1854.35 421.645
133000 198758 1361.87 730228 -133882 56075.9 1808.18 1878.94 398.491
134000 200258 1310.23 730228 -133811 56076 1749.02 1800.96 380.712
135000 201758 1311.83 730228 -133849 56040.2 1773.28 1798.07 364.142
136000 203258 1372.92 730228 -133881 56068.7 1748.11 1871.01 499.629
137000 204758 1390.75 730228 -133832 55993 1795.16 1867.9 509.194
138000 206258 1350.75 730228 -133900 56009.3 1740.71 1834.33 477.212
139000 207758 1398.19 730228 -133957 55957.1 1767.86 1876.84 549.883
140000 209258 1441.33 730228 -133898 55983.1 1871.44 1892.65 559.897
141000 210758 1384.54 730228 -134064 55987.3 1810.85 1843.8 498.956
142000 212258 1460.13 730228 -134023 56017.9 1879.56 1888.07 612.758
143000 213758 1392.62 730228 -134154 55952.1 1806.04 1833.2 538.612
144000 215258 1429.23 730228 -134141 56062.1 1858.13 1859.11 570.462
145000 216758 1421.76 730228 -134099 56027.6 1836.09 1848.53 580.666
146000 218258 1398.13 730228 -134012 55988.5 1824.86 1828.63 540.905
147000 219758 1417.72 730228 -133905 56081.4 1869.95 1841.35 541.848
148000 221258 1382.36 730228 -133914 56005.6 1771.61 1818.85 556.628
149000 222758 1426.68 730228 -134034 55953.5 1791.06 1889.5 599.488
150000 224258 1483.62 730228 -133894 56023.8 1860.53 1909.59 680.724
151000 225758 1490.96 730228 -133827 56032.7 1931.25 1909.58 632.052
152000 227258 1424.95 730228 -133821 56073 1797.75 1915.37 561.736
153000 228758 1495.32 730228 -133990 55937.8 1855.43 1984.29 646.258
154000 230258 1423.89 730228 -133858 55984.4 1879.02 1866.32 526.344
155000 231758 1434.03 730228 -133872 56028.8 1806.57 1930.53 565.005
156000 233258 1435.85 730228 -133942 55964.8 1870.72 1856.27 580.559
157000 234758 1392.74 730228 -133736 56049.6 1806.2 1840.88 531.142
158000 236258 1403.91 730228 -133737 56018.3 1792.2 1851.05 568.493
159000 237758 1379.2 730228 -133756 56085.8 1780.29 1785.14 572.158
160000 239258 1419.07 730228 -134120 55971 1759.11 1884.93 613.151
161000 240758 1442.17 730228 -134078 55958 1879.05 1856.75 590.694
162000 242258 1500.7 730228 -133918 55988.4 1920.59 1988.54 592.99
163000 243758 1499.27 730228 -133859 56044.9 1934.34 1983.09 580.369
164000 245258 1506.92 730228 -133754 56035.3 1948.11 1941.37 631.268
165000 246758 1472.09 730228 -133777 56016.3 1925.88 1907.16 583.237
166000 248258 1407.36 730228 -133856 56009.4 1855.46 1864.47 502.167
167000 249758 1456.39 730228 -133926 55960.7 1898.51 1921.13 549.538
168000 251258 1514.13 730228 -133890 56076.6 1986.81 1989.26 566.328
169000 252758 1421.35 730228 -133852 56046.6 1859.27 1867.86 536.92
170000 254258 1429.35 730228 -133998 56036.1 1832.9 1932.35 522.812
171000 255758 1354.45 730228 -133957 56033.9 1769.11 1857.33 436.907
172000 257258 1458.74 730228 -134010 56015.1 1821.28 1996.84 558.091
173000 258758 1438.05 730228 -133963 56014.6 1859.43 1948.41 506.299
174000 260258 1443.22 730228 -133944 56053.9 1876.04 1951.8 501.813
175000 261758 1413.33 730228 -133954 55971.2 1795.57 1897.93 546.492
176000 263258 1448.01 730228 -133932 56020.4 1880.86 1884.18 579.008
177000 264758 1431.92 730228 -134083 55982.9 1840.94 1886.53 568.295
178000 266258 1500.7 730228 -134133 56000.9 1942.4 1950.23 609.464
179000 267758 1344.93 730228 -134043 56002.3 1750.51 1855.73 428.562
180000 269258 1305.72 730228 -134008 55959.3 1751.39 1780.27 385.49
181000 270758 1358.29 730228 -134231 55939.1 1768.22 1867.04 439.626
182000 272258 1331.25 730228 -133912 55991.9 1738.74 1869.15 385.856
183000 273758 1391.74 730228 -134066 55991.7 1836.32 1878.22 460.691
184000 275258 1449.36 730228 -134183 55976.7 1832.8 1952.55 562.735
185000 276758 1396.05 730228 -134120 56037.8 1844.07 1878.86 465.222
186000 278258 1395.66 730228 -133923 56061.6 1774.82 1886.2 525.954
187000 279758 1470.43 730228 -134097 56075.4 1885.26 1948.6 577.447
188000 281258 1433.77 730228 -134090 56036.3 1834.36 1919.83 547.116
189000 282758 1370.64 730228 -134118 56077.3 1786.98 1832.91 492.04
190000 284258 1373.49 730228 -134058 56065.5 1849.97 1848.28 422.214
191000 285758 1356.31 730228 -134310 55967.6 1723.43 1856.31 489.191
192000 287258 1417.64 730228 -134200 56040.1 1832.49 1925.38 495.064
193000 288758 1372.73 730228 -134306 56024.6 1790.76 1840.5 486.938
194000 290258 1326.2 730228 -134363 56013.2 1769.17 1834.08 375.361
195000 291758 1406.64 730228 -134212 56044.1 1854.21 1951.29 414.406
196000 293258 1380.9 730228 -134134 55943.7 1807.72 1896.01 438.986
197000 294758 1414.39 730228 -134007 56027.5 1828.63 1936.76 477.777
198000 296258 1396.14 730228 -134130 55957.6 1801.03 1927.99 459.385
199000 297758 1389.01 730228 -134084 56026.4 1820.51 1890.21 456.303
200000 299258 1404.27 730228 -134096 55982.7 1791.01 1938.68 483.117
201000 300758 1421.1 730228 -134158 56001.8 1900.39 1941.4 421.504
202000 302258 1388.07 730228 -134076 56053.7 1904.82 1858.85 400.543
203000 303758 1380.63 730228 -134047 56017.7 1870.45 1852.48 418.973
204000 305258 1384.86 730228 -133969 56062.9 1870.9 1846.63 437.063
205000 306758 1353.99 730228 -134061 55982 1831.87 1841.66 388.431
206000 308258 1311.01 730228 -134050 55984.4 1820.23 1860.92 251.877
207000 309758 1345.15 730228 -134101 55976.2 1784.95 1928.94 321.555
208000 311258 1378.56 730228 -134100 55991.3 1847.73 1929.79 358.159
209000 312758 1352.3 730228 -134115 55985.5 1849.7 1818.79 388.413
210000 314258 1358.57 730228 -134321 55970.9 1866.22 1833.34 376.152
211000 315758 1283.3 730228 -134262 55937.5 1843.12 1746.23 260.557
212000 317258 1375.93 730228 -134226 56022 1869.8 1888.14 369.854
213000 318758 1385.65 730228 -134272 56017.3 1889.34 1921.77 345.848
214000 320258 1340.27 730228 -134259 55936.6 1831.8 1815.66 373.36
215000 321758 1334.03 730228 -134004 56025.6 1775.64 1863.96 362.49
216000 323258 1406.55 730228 -134220 55991.2 1888.44 1866.13 465.091
217000 324758 1350.97 730228 -134199 56017 1849.4 1837.67 365.85
218000 326258 1358.39 730228 -134156 56093.9 1806.31 1888.7 380.155
219000 327758 1396.66 730228 -134158 56021.9 1805.83 1937.82 446.316
220000 329258 1378.27 730228 -134171 55978.1 1815.35 1912.77 406.684
221000 330758 1328.77 730228 -134106 55993.7 1728.96 1896.35 361.008
222000 332258 1354.06 730228 -134117 56025.6 1798.25 1915.26 348.664
223000 333758 1400.9 730228 -134198 55995.1 1894.31 1915.71 392.673
224000 335258 1430.35 730228 -133980 56086.5 1891.4 1895.02 504.632
225000 336758 1403.54 730228 -134146 56020.2 1820.73 1918.72 471.172
226000 338258 1431.48 730228 -134097 56039.1 1844.96 1967.66 481.815
227000 339758 1458.21 730228 -134036 56051.8 1884.1 1964.03 526.504
228000 341258 1441.63 730228 -134141 55992 1857.55 1991.27 476.074
229000 342758 1454.41 730228 -134085 55999.2 1852.86 1959.21 551.161
230000 344258 1460.93 730228 -134139 56031.4 1864.73 2000.71 517.332
231000 345758 1440.55 730228 -134226 55989.5 1842.05 1997.12 482.477
232000 347258 1420.69 730228 -134117 55993.3 1833.24 1938.53 490.294
233000 348758 1422.11 730228 -133950 56067 1877.32 1892.97 496.055
234000 350258 1428.56 730228 -134169 56023 1881.88 1965.49 438.307
235000 351758 1448.38 730228 -134162 55931.4 1867.96 1995.62 481.558
236000 353258 1407.8 730228 -134161 55984.8 1738.39 2000.67 484.345
237000 354758 1442.26 730228 -134207 55961.4 1847.13 1954.93 524.714
238000 356258 1446.47 730228 -134069 56048.5 1912.31 1912.24 514.872
239000 357758 1337.46 730228 -133954 56057.4 1768.21 1879.24 364.939
240000 359258 1402.54 730228 -134038 56005.7 1819.57 1926.52 461.541
241000 360758 1385.3 730228 -133943 56037.6 1820.06 1898.5 437.345
242000 362258 1422.57 730228 -134025 56022 1871.01 1906.74 489.965
243000 363758 1394.88 730228 -134160 55973.6 1803.15 1952.43 429.055
244000 365258 1437.36 730228 -134226 55991.8 1865.36 1950.53 496.17
245000 366758 1415.45 730228 -134275 55986.9 1864.02 1872.37 509.963
246000 368258 1388.83 730228 -134125 56049.3 1837.5 1853.78 475.21
247000 369758 1384.56 730228 -134084 56048.1 1786.81 1910.08 456.795
248000 371258 1395.41 730228 -134056 56060.7 1850.27 1881.39 454.579
249000 372758 1343.89 730228 -134248 56012.4 1789.07 1797.33 445.267
250000 374258 1387.04 730228 -134083 56098.4 1837.78 1881.02 442.318
251000 375758 1336.24 730228 -134213 56035.9 1768.49 1821.32 418.916
252000 377258 1322.24 730228 -134329 56047.1 1769.66 1761.93 435.11
253000 378758 1376.28 730228 -134207 56054 1830.85 1831.77 466.208
254000 380258 1401.23 730228 -134362 55998.8 1831.85 1881.63 490.218
255000 381758 1386.33 730228 -134339 56013.1 1818.04 1860.06 480.876
256000 383258 1406.17 730228 -134314 56032.1 1889.17 1860.99 468.347
257000 384758 1397.07 730228 -134261 56057.5 1800.78 1908.36 482.059
258000 386258 1482.32 730228 -134254 56026 1925.06 1957.61 564.289
259000 387758 1401.61 730228 -134129 56048.7 1878.47 1813.37 512.985
260000 389258 1440.68 730228 -134291 56000.6 1893.3 1875.93 552.8
261000 390758 1396.48 730228 -134323 56054.2 1851.78 1862.32 475.328
262000 392258 1375.77 730228 -134439 55989.8 1832.25 1817.29 477.776
263000 393758 1444.66 730228 -134253 56041 1845.07 1945.93 542.977
264000 395258 1342.78 730228 -134270 56022.6 1749.91 1834.48 443.954
265000 396758 1350.47 730228 -134400 56015 1708.82 1852.64 489.951
266000 398258 1338.33 730228 -134469 55972.3 1740.58 1866.71 407.707
267000 399758 1356.93 730228 -134310 56002.8 1736.77 1846.47 487.562
268000 401258 1351.68 730228 -134403 56001.9 1753.15 1859.38 442.524
269000 402758 1351.71 730228 -134350 55969.3 1751.21 1888.27 415.657
270000 404258 1426.71 730228 -134410 55901.3 1803.09 1964.68 512.378
271000 405758 1354.48 730228 -134396 55920.9 1746.29 1864.41 452.729
272000 407258 1407.12 730228 -134422 56003 1786.83 1883.57 550.97
273000 408758 1355.55 730228 -134417 56002.6 1754.96 1808.64 503.065
274000 410258 1364.44 730228 -134512 55947.5 1727.08 1892.5 473.746
275000 411758 1400.16 730228 -134488 55997 1760.91 1941.53 498.026
276000 413258 1391.37 730228 -134371 56021.2 1734.14 1936.48 503.484
277000 414758 1353.13 730228 -134322 56075 1744.08 1884.74 430.567
278000 416258 1335.3 730228 -134194 56042.5 1806.19 1805.79 393.929
279000 417758 1340.34 730228 -134232 56047.9 1729.69 1855.3 436.031
280000 419258 1398.29 730228 -134271 55996.9 1839.87 1907.49 447.51
281000 420758 1317.27 730228 -134153 56080.3 1790.41 1789.97 371.438
282000 422258 1362.34 730228 -134327 55977.1 1774.35 1861.93 450.735
283000 423758 1406.03 730228 -134284 56002.7 1785.16 1870.58 562.354
284000 425258 1432.71 730228 -134303 56043.8 1794.8 1937.93 565.398
285000 426758 1428.43 730228 -134352 56019 1824.07 1946.41 514.804
286000 428258 1396.34 730228 -134322 56006.3 1798.16 1903.5 487.349
287000 429758 1352.44 730228 -134258 56014.8 1758.92 1858.61 439.799
288000 431258 1345.81 730228 -134251 56081.6 1747.64 1833.59 456.199
289000 432758 1408.89 730228 -134453 55996.7 1821.84 1929.48 475.352
290000 434258 1311.82 730228 -134364 56017.4 1751.8 1836.62 347.04
291000 435758 1374.18 730228 -134370 56065.6 1815.79 1861.33 445.42
292000 437258 1353.76 730228 -134383 56016.2 1770.24 1831.13 459.908
293000 438758 1417.02 730228 -134477 55961.1 1788.35 1949.07 513.643
294000 440258 1322.89 730228 -134348 56051.2 1752.77 1836.19 379.713
295000 441758 1448.16 730228 -134228 56075.3 1897.53 1958.25 488.678
296000 443258 1336.21 730228 -134189 56077.9 1806.76 1888.58 313.287
297000 444758 1363.68 730228 -134326 55990.5 1808.48 1918.49 364.061
298000 446258 1356.18 730228 -134288 56033.4 1810.45 1911.25 346.852
299000 447758 1419.68 730228 -134258 56020.3 1841.31 1965.51 452.228
300000 449258 1332.78 730228 -134244 55994.1 1761.52 1858.78 378.034
301000 450758 1367.06 730228 -134243 56033.8 1808.63 1885.64 406.918
302000 452258 1416.2 730228 -134147 56002 1877.25 1844.48 526.879
303000 453758 1363.8 730228 -134225 55997.3 1807.07 1898.48 385.864
304000 455258 1449.8 730228 -134350 56024.9 1927.78 1944.21 477.409
305000 456758 1372.94 730228 -134248 55964.2 1850.48 1891.41 376.942
306000 458258 1395.97 730228 -134363 55958 1828.09 1893.94 465.866
307000 459758 1375.62 730228 -134413 55947.9 1761.93 1915.4 449.542
308000 461258 1413.6 730228 -134416 56018.8 1834.86 1913.05 492.883
309000 462758 1430.56 730228 -134243 56052 1832.92 1933.28 525.487
310000 464258 1384.94 730228 -134209 55983.1 1859.71 1834.21 460.918
311000 465758 1399.31 730228 -134284 56001.5 1802.31 1908.92 486.717
312000 467258 1441.02 730228 -134413 55986.7 1873.24 1932.55 517.257
313000 468758 1338.88 730228 -134393 55955.9 1797.21 1816.39 403.051
314000 470258 1373.84 730228 -134259 56015.1 1732.05 1935.11 454.366
315000 471758 1401.31 730228 -134407 55984.2 1784.36 1928.15 491.417
316000 473258 1390.77 730228 -134282 56025.3 1780.93 1953.59 437.783
317000 474758 1406.29 730228 -134333 55994.7 1774.27 1975.59 469.02
318000 476258 1391.4 730228 -134268 56058.8 1826.77 1903.77 443.659
319000 477758 1388.01 730228 -134520 56006.8 1815.91 1926.1 422.012
320000 479258 1379.71 730228 -134419 55982.5 1807.38 1939.69 392.051
321000 480758 1374.85 730228 -134372 55951.7 1830.13 1955.22 339.182
322000 482258 1374.05 730228 -134334 56031.9 1817.11 1923.12 381.934
323000 483758 1395.52 730228 -134290 56001.9 1878.09 1922.07 386.385
324000 485258 1350.92 730228 -134354 56047.5 1852.15 1863.08 337.517
325000 486758 1416.99 730228 -134386 56046.1 1872.54 1920.49 457.942
326000 488258 1425.34 730228 -134353 56006.5 1860.84 1933.78 481.39
327000 489758 1385.37 730228 -134314 56063.2 1840.86 1871.36 443.892
328000 491258 1382.19 730228 -134306 56071.5 1788.83 1939.93 417.817
329000 492758 1396.81 730228 -134376 55939.8 1868.33 1845.89 476.221
330000 494258 1429.12 730228 -134334 56041.6 1878.17 1904.34 504.838
331000 495758 1424.09 730228 -134377 55958 1836.68 1925.17 510.434
332000 497258 1407.44 730228 -134336 55982.4 1835.2 1900.42 486.692
333000 498758 1359.47 730228 -134358 56004 1790.68 1916.86 370.86
334000 500258 1384.79 730228 -134396 55993.1 1804.23 1901.18 448.96
335000 501758 1414.66 730228 -134233 56089.6 1828.86 1940.4 474.725
336000 503258 1407.92 730228 -134274 56041.7 1836.74 1955.74 431.287
337000 504758 1400.03 730228 -134324 56051.8 1833.32 1938.05 428.728
338000 506258 1359.64 730228 -134498 55957.5 1782.96 1941.46 354.505
339000 507758 1382.25 730228 -134504 55933.1 1796.73 1967.12 382.912
340000 509258 1403.3 730228 -134408 55987.2 1845.91 1899.44 464.556
341000 510758 1426.39 730228 -134244 55969.4 1877.02 1873.74 528.404
342000 512258 1375.69 730228 -134273 55973.5 1855.98 1890.62 380.49
343000 513758 1424.17 730228 -134335 55977.6 1900.82 1932.06 439.635
344000 515258 1372.86 730228 -134310 55976 1845.26 1891.9 381.426
345000 516758 1432.26 730228 -134427 55941.2 1927.83 1899.13 469.817
346000 518258 1402.7 730228 -134350 55975.6 1892.87 1875.96 439.258
347000 519758 1395.49 730228 -134371 56024 1845.94 1918.57 421.959
348000 521258 1306.58 730228 -134490 55952.3 1746.74 1834.42 338.56
349000 522758 1325.55 730228 -134455 55988.9 1778.58 1897.11 300.949
350000 524258 1308.11 730228 -134242 56071.7 1743.59 1887.71 293.02
351000 525758 1314.93 730228 -134492 56002.6 1798.06 1866.53 280.195
352000 527258 1325.72 730228 -134392 56027.9 1854.4 1817.9 304.847
353000 528758 1303.95 730228 -134456 55971.1 1746.82 1865.76 299.259
354000 530258 1425.66 730228 -134438 55995.5 1880.37 1970.66 425.95
355000 531758 1386.78 730228 -134404 56037 1853.56 1953.3 353.479
356000 533258 1340.58 730228 -134299 56030.3 1801.34 1891.5 328.897
357000 534758 1364.43 730228 -134264 56028.4 1835.91 1854.74 402.654
358000 536258 1425.23 730228 -134378 56023 1912.09 1907.95 455.64
359000 537758 1443.72 730228 -134330 55993.1 1961.79 1894.25 475.109
360000 539258 1401.54 730228 -134345 56004.6 1868.42 1840.52 495.67
361000 540758 1392.36 730228 -134479 55946.5 1838.44 1923.81 414.821
362000 542258 1357.83 730228 -134467 55982 1803.88 1947.88 321.725
363000 543758 1458.17 730228 -134398 55996.2 1910.28 1968.59 495.626
364000 545258 1424.07 730228 -134379 56022.6 1894.53 1959.15 418.522
365000 546758 1471.23 730228 -134332 56025.1 1932.03 1982.47 499.196
366000 548258 1415.83 730228 -134247 55958.6 1856.12 1921.1 470.264
367000 549758 1398.44 730228 -134255 56015.4 1786.81 1938.61 469.92
368000 551258 1437.85 730228 -134456 55992.8 1844.19 1982 487.37
369000 552758 1440.73 730228 -134407 55996.8 1890.55 1946.17 485.456
370000 554258 1402.69 730228 -134215 56057.8 1750.1 1951.03 506.946
371000 555758 1406.08 730228 -134165 56084.5 1826.82 1943.98 447.444
372000 557258 1409.22 730228 -134350 55955.1 1785.35 1969.74 472.574
373000 558758 1358.6 730228 -134299 56008.7 1798.5 1833.74 443.576
374000 560258 1326.04 730228 -134314 55994.2 1757.72 1893.75 326.664
