# Time-averaged data for fix myglobalout1
# TimeStep v_ttime v_ppress v_vvol v_ppe v_kke v_ppx v_ppy v_ppz
80000 71505 1087.51 730228 -128122 55939.6 1992.6 2420.87 -1150.94
81000 72505 1140.2 730228 -127926 56008.2 2027.88 2398.52 -1005.78
82000 73505 1144.72 730228 -128092 55923.1 2039.85 2408.14 -1013.83
83000 74505 1092.96 730228 -128111 56042 1997.48 2339.12 -1057.73
84000 75505 1184.81 730228 -128062 56103.4 2079.23 2458.29 -983.089
85000 76505 1131.54 730228 -128026 55976.6 2029.34 2390.12 -1024.84
86000 77505 1156.64 730228 -128063 55929 2110.18 2431.3 -1071.55
87000 78505 1090.49 730228 -127964 56046.7 2005.78 2324.35 -1058.65
88000 79505 1171.32 730228 -127950 56036 2103.08 2442.97 -1032.08
89000 80505 1130.71 730228 -128134 55988.1 2109.29 2327.73 -1044.89
90000 81505 1084.34 730228 -128153 56006.8 2045.95 2335.94 -1128.85
91000 82505 1073.94 730228 -128122 56043.6 2010.87 2303.97 -1093.03
92000 83505 1074.96 730228 -128090 56051.5 2018.51 2314.93 -1108.56
93000 84505 1034.35 730228 -128141 55961.5 1967.87 2358.58 -1223.38
94000 85505 1035.06 730228 -128121 55972.3 2000.73 2288.87 -1184.43
95000 86505 1001.2 730228 -128075 56007.7 1972.81 2306.67 -1275.88
96000 87505 1154.88 730228 -128056 56014.4 2136.23 2364.26 -1035.85
97000 88505 1152.83 730228 -128089 56111.6 2103.79 2393.81 -1039.1
98000 89505 1145.64 730228 -128072 56022.9 2087.94 2365.67 -1016.7
99000 90505 1122.16 730228 -128215 56064.5 2133.46 2315.64 -1082.62
100000 91505 1067.78 730228 -128236 56026.5 2077.81 2258.23 -1132.7
101000 92505 1068.94 730228 -128324 55969.2 2009.66 2342.02 -1144.87
102000 93505 1089.93 730228 -128365 55981.9 1985.91 2404.86 -1120.97
103000 94505 1124.24 730228 -128483 56020.9 2107.92 2351.39 -1086.58
104000 95505 1153.24 730228 -128297 56022 2077.44 2388.87 -1006.6
105000 96505 1091.29 730228 -128206 56008.1 2018.04 2341.48 -1085.64
106000 97505 1028.89 730228 -128261 56019.9 1885.88 2314.57 -1113.78
107000 98505 1075.62 730228 -128404 56012.6 2022.9 2381.32 -1177.35
108000 99505 1020.22 730228 -128437 56037.3 1965.79 2280.7 -1185.82
109000 100505 1047.89 730228 -128536 55942.7 1966.09 2292.32 -1114.73
110000 101505 1046.06 730228 -128369 56028.3 1973.18 2304.75 -1139.75
111000 102505 1119.89 730228 -128377 56034.3 2022.84 2401.07 -1064.23
112000 103505 1119.2 730228 -128423 56046.6 2009.17 2381.13 -1032.68
113000 104505 1156.32 730228 -128480 55982.4 2043.95 2412.63 -987.615
114000 105505 1131.37 730228 -128427 55997.7 2054.34 2371.6 -1031.81
115000 106505 1168.83 730228 -128594 55914.2 2088.28 2406.11 -987.907
116000 107505 1071.42 730228 -128413 56005 1995.55 2319.34 -1100.63
117000 108505 1176.33 730228 -128476 56092.4 2116.27 2400.43 -987.706
118000 109505 1067.15 730228 -128492 56020.4 2008.03 2335.23 -1141.8
119000 110505 1071.24 730228 -128590 55973 1964.35 2367.4 -1118.02
120000 111505 1062.87 730228 -128480 56067.1 1994.45 2368.15 -1173.99
121000 112505 1106.37 730228 -128395 56111.1 2089.08 2358.73 -1128.7
122000 113505 1074.65 730228 -128676 56006.4 2035.91 2302.08 -1114.03
123000 114505 1035.1 730228 -128597 56058.7 1935.29 2259.1 -1089.09
124000 115505 1062.04 730228 -128618 56087.2 2021.92 2286.6 -1122.41
125000 116505 1018.81 730228 -128610 56002.7 1883.27 2276.09 -1102.92
126000 117505 1004.2 730228 -128473 56008.4 1902.68 2261.6 -1151.66
127000 118505 1056.89 730228 -128505 55998 1971.01 2302.1 -1102.42
128000 119505 1080.51 730228 -128604 55993.3 1956.9 2349.68 -1065.04
129000 120505 1068.83 730228 -128597 56007.9 2023.11 2274.14 -1090.77
130000 121505 1057.48 730228 -128611 56019 1991.33 2249.58 -1068.47
131000 122505 1095.41 730228 -128578 56081.9 1975.76 2363.04 -1052.56
132000 123505 1111.39 730228 -128556 56021.7 1976.6 2365.53 -1007.98
133000 124505 1066.13 730228 -128720 55985.6 1970.95 2346.23 -1118.8
134000 125505 1142.03 730228 -128590 55939.3 2075.25 2351.43 -1000.61
135000 126505 1055.94 730228 -128545 56017.7 1979.14 2374.74 -1186.08
136000 127505 1096.63 730228 -128706 56031.6 1984.34 2359.04 -1053.5
137000 128505 1044.65 730228 -128528 56105.9 1993.99 2312.54 -1172.59
138000 129505 1041.53 730228 -128829 55943.9 1986.47 2253.56 -1115.45
139000 130505 1065.73 730228 -128713 55981.2 1977.3 2304.3 -1084.41
140000 131505 1036.42 730228 -128797 55987.7 1940.24 2272.01 -1103
141000 132505 1080.79 730228 -128716 56050.3 1965.74 2352.99 -1076.37
142000 133505 1096.06 730228 -128786 56082.3 1915.39 2381.23 -1008.44
143000 134505 1080.11 730228 -128918 55976.3 1939.51 2356.43 -1055.62
144000 135505 1042.62 730228 -128825 55990.8 1859.14 2378.06 -1109.35
145000 136505 1083.99 730228 -128804 56023 1891.51 2370.87 -1010.41
146000 137505 1023.14 730228 -128825 56024.3 1904.54 2287.98 -1123.11
147000 138505 993.442 730228 -128941 55960.6 1860.42 2287.1 -1167.2
148000 139505 1096.46 730228 -128853 56076.9 2006.49 2355.9 -1073.01
149000 140505 986.846 730228 -128890 56002.8 1848.84 2250.13 -1138.43
150000 141505 1026.84 730228 -128940 55977.1 1903.07 2260.91 -1083.46
151000 142505 1093.01 730228 -128842 56069.9 1938.1 2304.65 -963.719
152000 143505 1076.89 730228 -129106 56025.9 1937.94 2368.85 -1076.13
153000 144505 1076.37 730228 -128914 56034.8 1949.62 2331.09 -1051.6
154000 145505 1027.02 730228 -128941 56050.7 1895.7 2288.19 -1102.82
155000 146505 979.201 730228 -129020 55908.2 1818.71 2230.27 -1111.38
156000 147505 1077.91 730228 -128952 55969.7 1971.1 2313.12 -1050.5
157000 148505 1089.83 730228 -128835 56045.3 2012.38 2354.24 -1097.15
158000 149505 1074.81 730228 -128950 56057.9 1956.22 2310.71 -1042.51
159000 150505 1078.42 730228 -129124 55928.3 1890.56 2387.77 -1043.06
160000 151505 967.549 730228 -129056 56022.4 1838.85 2252.58 -1188.79
161000 152505 1070.41 730228 -129022 56053 1887.18 2342.48 -1018.43
162000 153505 1010.98 730228 -128932 56060.2 1872.29 2250.79 -1090.14
163000 154505 1103.93 730228 -129053 55995.9 2009.39 2363.99 -1061.59
164000 155505 1072.56 730228 -129036 55994 1987.61 2283.53 -1053.46
165000 156505 1104.97 730228 -129028 56043.5 1975.77 2290.67 -951.536
166000 157505 1029.12 730228 -129127 55939.9 1888.59 2280.55 -1081.78
167000 158505 1006.41 730228 -128996 56007.5 1880.87 2203.34 -1064.98
168000 159505 1015.53 730228 -128921 56047.3 1884.83 2302 -1140.23
169000 160505 990.397 730228 -129044 55978.7 1904.88 2236.86 -1170.55
170000 161505 1005.31 730228 -129286 56003.8 1906.07 2227.87 -1118.01
171000 162505 938.034 730228 -129081 56065.8 1742.16 2231.45 -1159.51
172000 163505 997.892 730228 -129110 56079.8 1897.1 2267.34 -1170.77
173000 164505 984.377 730228 -129097 55987.1 1847.83 2282.5 -1177.2
174000 165505 995.847 730228 -129125 56016.8 1929.66 2253.06 -1195.18
175000 166505 1037.04 730228 -129226 56004.1 1908.64 2275.32 -1072.84
176000 167505 1101.08 730228 -129145 55981.2 1948.48 2337.66 -982.882
177000 168505 1049.18 730228 -129188 56014.1 1926.93 2290.89 -1070.28
178000 169505 1039.12 730228 -129081 56042 1954.87 2316.96 -1154.48
179000 170505 1041.03 730228 -129264 55988.7 1953.95 2284.4 -1115.26
180000 171505 954.698 730228 -129147 56005.7 1916.98 2177.93 -1230.82
181000 172505 1030.51 730228 -129338 55986.7 1889.62 2253.64 -1051.73
182000 173505 1033.06 730228 -129213 56015.2 1946.96 2261.5 -1109.28
183000 174505 1050.54 730228 -129298 55995.2 2002.6 2311.34 -1162.33
184000 175505 985.73 730228 -129154 55994.2 1912.57 2249.09 -1204.47
185000 176505 1022.76 730228 -128977 56061.4 1939.58 2286.05 -1157.35
186000 177505 1015.3 730228 -129015 56067.4 1928.43 2296.87 -1179.42
187000 178505 1033.34 730228 -129113 56023.4 1960.64 2276.63 -1137.24
188000 179505 986.93 730228 -129107 56042.4 1919.67 2263.13 -1222.01
189000 180505 930.092 730228 -129284 55985.6 1885.07 2143.04 -1237.83
190000 181505 992.998 730228 -129220 56076.4 1949.75 2198.31 -1169.07
191000 182505 963.629 730228 -129212 56044.1 1905.95 2158.55 -1173.62
192000 183505 952.705 730228 -129219 56054.2 1878.21 2152.07 -1172.17
193000 184505 998.774 730228 -129339 56003.6 1893.72 2198.91 -1096.31
194000 185505 1009.42 730228 -129131 56055.8 1854.27 2270.26 -1096.27
195000 186505 1105.89 730228 -129272 56015.9 1993.94 2324.22 -1000.48
196000 187505 993.571 730228 -129217 56059.9 1933.55 2210.36 -1163.19
197000 188505 925.36 730228 -129278 55999.4 1844.68 2140.68 -1209.27
198000 189505 943.793 730228 -129252 56068.1 1798.16 2208.41 -1175.19
199000 190505 951.437 730228 -129412 55991.2 1863.93 2165.52 -1175.15
200000 191505 961.503 730228 -129240 56012.1 1859.72 2131.94 -1107.14
201000 192505 969.092 730228 -129293 55916.4 1852.84 2178.05 -1123.61
202000 193505 1078.22 730228 -129141 55980.9 2009.75 2276.94 -1052.02
203000 194505 1010.36 730228 -129264 55976.2 1931.42 2203.51 -1103.84
204000 195505 1068.4 730228 -129340 55950.5 1946.33 2259.09 -1000.23
205000 196505 1086.68 730228 -129380 56004.7 1933 2339.04 -1012.01
206000 197505 1071.28 730228 -129441 55931.1 1963.9 2295.55 -1045.61
207000 198505 1081.29 730228 -129436 55997.6 1947.36 2310 -1013.49
208000 199505 1028.52 730228 -129374 55942 1945.99 2207.91 -1068.35
209000 200758 1086.22 730228 -128881 55974.3 1976.01 2232.53 -949.88
210000 202258 1027.77 730228 -128993 55940.1 1898.08 2210.31 -1025.08
211000 203758 1050.64 730228 -128745 56005.4 2019.63 2201.09 -1068.79
212000 205258 1020.48 730228 -128793 55940.9 1975.68 2186.93 -1101.17
213000 206758 1063.71 730228 -128735 56037.6 1938.02 2209.3 -956.199
214000 208258 1050.32 730228 -128776 55989.9 1938.31 2206.77 -994.128
215000 209758 1108.25 730228 -128710 56042.9 1993.16 2311.73 -980.123
216000 211258 1086.15 730228 -128710 56018.8 1954.47 2299.64 -995.672
217000 212758 1060.23 730228 -128931 55941.5 1908.54 2262.11 -989.964
218000 214258 1065.79 730228 -128822 55966.4 1856.5 2261.57 -920.693
219000 215758 1002.82 730228 -128869 56037.5 1863.87 2154.57 -1009.99
220000 217258 999.457 730228 -128955 55962.7 1827.58 2220.46 -1049.67
221000 218758 1065.2 730228 -129018 55928.9 1966.5 2208.31 -979.216
222000 220258 1048.03 730228 -128834 56043.8 1923.32 2253.91 -1033.13
223000 221758 1067.04 730228 -129018 55970.6 1951.21 2221.81 -971.897
224000 223258 1023.97 730228 -129071 55972 1923.15 2213.82 -1065.07
225000 224758 1081.34 730228 -129072 56014.3 1950.95 2305.01 -1011.94
226000 226258 1051.61 730228 -128980 56034.2 1918.44 2249.23 -1012.84
227000 227758 1023.84 730228 -128862 56053.4 1900.64 2220.04 -1049.16
228000 229258 1035.89 730228 -128981 55970 2012.2 2183.52 -1088.06
229000 230758 1052.96 730228 -128831 56060.3 1946.49 2179.65 -967.25
230000 232258 1036.43 730228 -128908 55943.9 1935.17 2220.85 -1046.72
231000 233758 1027.62 730228 -128958 56063.3 1914.75 2256.51 -1088.4
232000 235258 1074.03 730228 -129109 55969.8 1992.52 2221.58 -992.002
233000 236758 1023.23 730228 -129043 56018.3 1980.63 2195.32 -1106.27
234000 238258 1035.79 730228 -129015 56030.6 2033.71 2177.51 -1103.86
235000 239758 1061.96 730228 -129059 55969.7 2044.68 2225.34 -1084.14
236000 241258 1081.02 730228 -129095 55948.7 1978.07 2295.98 -1030.99
237000 242758 1024.7 730228 -128962 56018.8 1977.64 2215.01 -1118.57
238000 244258 1105.96 730228 -129087 56027.9 1989.15 2330.66 -1001.93
239000 245758 1055.21 730228 -129080 56080.5 1972.31 2288.54 -1095.22
240000 247258 1012.2 730228 -129138 56024.4 1907.94 2224.53 -1095.87
241000 248758 1027.85 730228 -129198 56030.7 1963.16 2224.29 -1103.88
242000 250258 1061.52 730228 -129196 55985.6 1987.93 2238.31 -1041.67
243000 251758 995.788 730228 -129402 55931.8 1921.99 2184.25 -1118.87
244000 253258 1042.76 730228 -129258 56047.2 1966.48 2227.4 -1065.59
245000 254758 1031.77 730228 -129135 56008.6 1942.37 2244.74 -1091.81
246000 256258 1022.51 730228 -129012 56017.7 1934.94 2214.27 -1081.67
247000 257758 1092.41 730228 -128993 55944.9 1974 2304.09 -1000.85
248000 259258 1125.13 730228 -129079 56015 2057.93 2296.37 -978.898
249000 260758 1097.35 730228 -129087 55961.4 1978.99 2268.11 -955.054
250000 262258 991.338 730228 -129113 55963.9 1908.36 2165.78 -1100.13
251000 263758 991.735 730228 -129043 56041.3 1928.98 2196.04 -1149.81
252000 265258 1033.67 730228 -129118 55952.7 1949.47 2230.95 -1079.41
253000 266758 1053.59 730228 -129252 56025.8 1974.17 2230.12 -1043.52
254000 268258 1012.05 730228 -129179 56000.3 1880.74 2233.57 -1078.17
255000 269758 1054.61 730228 -129096 56026.7 1944.12 2231 -1011.3
256000 271258 1032.84 730228 -129161 56000.2 1939.42 2197.1 -1038
257000 272758 1035.77 730228 -129172 55924.4 1979.09 2167.31 -1039.09
258000 274258 1022.43 730228 -129086 56040 1989.13 2141.4 -1063.25
259000 275758 1043.54 730228 -129306 55957.4 1960.06 2226.17 -1055.6
260000 277258 1027.38 730228 -129121 56086.3 1949.49 2215.94 -1083.29
261000 278758 952.89 730228 -129168 56001 1882.54 2134.23 -1158.1
262000 280258 1023.43 730228 -129152 56061.6 1941.41 2231.42 -1102.54
263000 281758 989.662 730228 -129130 56066.8 1821.44 2245.36 -1097.81
264000 283258 993.366 730228 -129163 56055.1 1868.96 2264.71 -1153.57
265000 284758 1037.54 730228 -129113 56078.3 1933.12 2277.26 -1097.78
266000 286258 1057.93 730228 -129271 56056.3 1954.11 2276.86 -1057.18
267000 287758 975.364 730228 -129278 56003.4 1863.32 2166.32 -1103.55
268000 289258 1054.28 730228 -129307 56004.6 1942.64 2244.2 -1024
269000 290758 1019.89 730228 -129323 56012.9 1905.46 2177.72 -1023.49
270000 292258 1028.41 730228 -129240 56007.3 1905.5 2225.53 -1045.79
271000 293758 1019.32 730228 -129273 56030.7 1959.94 2231.73 -1133.69
272000 295258 999.803 730228 -129409 55951.4 1921.51 2150.37 -1072.47
273000 296758 987.023 730228 -129430 55968.3 1976.21 2125.3 -1140.44
274000 298258 1001.17 730228 -129481 55972.4 1934.39 2190.21 -1121.1
275000 299758 954.534 730228 -129301 56031.1 1918.29 2129.98 -1184.67
276000 301258 1040.03 730228 -129271 56037.9 2060 2208.5 -1148.39
277000 302758 996.388 730228 -129284 56073.5 2015.01 2202.1 -1227.94
278000 304258 1002.58 730228 -129338 56014 1972.46 2253.65 -1218.38
279000 305758 964.223 730228 -129209 56084.1 1929.8 2160.91 -1198.04
280000 307258 997.699 730228 -129354 55979.6 1865.87 2216.39 -1089.16
281000 308758 1044.42 730228 -129297 56009.2 1924.8 2257.5 -1049.03
282000 310258 981.928 730228 -129427 56047.5 1929.81 2133.77 -1117.79
283000 311758 979.703 730228 -129384 55938.1 1931.85 2147.8 -1140.55
284000 313258 1021.53 730228 -129402 56037.6 1955.68 2195.41 -1086.51
285000 314758 1026.08 730228 -129265 56020.7 1964.13 2195.09 -1080.99
286000 316258 999.61 730228 -129337 55961.8 2002.89 2135.64 -1139.7
287000 317758 1000.73 730228 -129456 55963 1980.01 2172.9 -1150.72
288000 319258 950.133 730228 -129244 56025.9 1917.25 2108.43 -1175.29
289000 320758 969.714 730228 -129274 56035.4 1957.98 2161.7 -1210.54
290000 322258 971.029 730228 -129452 55977 1909.38 2189.97 -1186.27
291000 323758 977.533 730228 -129458 55949.5 1922.36 2174.77 -1164.53
292000 325258 974.149 730228 -129349 56037.4 1926.53 2135.26 -1139.34
293000 326758 942.032 730228 -129394 55941.1 1897.7 2102.03 -1173.63
294000 328258 964.97 730228 -129346 55993.2 1922.19 2130.65 -1157.93
295000 329758 939.561 730228 -129398 55926.7 1952.99 2086.01 -1220.31
296000 331258 908.571 730228 -129427 55934.4 1867.22 2089.03 -1230.54
297000 332758 973.819 730228 -129483 56021.9 1966.02 2113.8 -1158.36
298000 334258 1019.88 730228 -129391 56010.5 2012.25 2181.5 -1134.1
299000 335758 1014.6 730228 -129420 56056.4 1954.85 2197.66 -1108.7
300000 337258 1007.11 730228 -129507 55971.5 1860.53 2258.21 -1097.42
301000 338758 994.594 730228 -129495 56063.9 1938.76 2158.14 -1113.11
302000 340258 967.498 730228 -129488 56012.2 1815.6 2210.6 -1123.7
303000 341758 1051.3 730228 -129397 56050.1 1954.65 2250.81 -1051.57
304000 343258 1041.1 730228 -129396 56035.8 1882.82 2271.39 -1030.92
305000 344758 932.315 730228 -129543 55946.6 1865.49 2164.95 -1233.49
306000 346258 963.412 730228 -129609 55986.5 1865.73 2179.93 -1155.43
307000 347758 903.868 730228 -129579 56007 1834.14 2129.09 -1251.63
308000 349258 1021.39 730228 -129480 56072.2 1904.82 2231.66 -1072.32
309000 350758 972.756 730228 -129607 55974.1 1886.58 2185.29 -1153.6
310000 352258 922.289 730228 -129509 56006.6 1788.03 2123.01 -1144.18
311000 353758 938.159 730228 -129513 56017.7 1859.09 2114.96 -1159.57
312000 355258 1017.98 730228 -129497 56030.6 1933.47 2240.53 -1120.06
313000 356758 964.487 730228 -129532 55971.2 1833 2225.83 -1165.37
314000 358258 1004.29 730228 -129486 56042.3 1932.69 2243.87 -1163.7
315000 359758 1003.47 730228 -129579 55995.7 1954.24 2228.1 -1171.94
316000 361258 980.126 730228 -129516 56010.3 1897.65 2156.88 -1114.15
317000 362758 991.344 730228 -129566 56031.6 1852.87 2177.76 -1056.6
318000 364258 985.011 730228 -129538 55970 1920.57 2175.91 -1141.44
319000 365758 936.534 730228 -129765 55958 1900.56 2096.87 -1187.83
320000 367258 1057.82 730228 -129690 56012.6 1925.85 2269.04 -1021.43
321000 368758 1016.66 730228 -129513 56076.3 1898.1 2192.6 -1040.73
322000 370258 1018.56 730228 -129492 56019.5 1876.5 2197.51 -1018.33
323000 371758 1018.43 730228 -129712 55921 1924.17 2182.42 -1051.32
324000 373258 973.461 730228 -129627 55961.7 1863.44 2117.4 -1060.46
325000 374758 967.972 730228 -129570 56061.8 1885.64 2158.64 -1140.36
326000 376258 1001.38 730228 -129678 56060.5 1870.19 2228.66 -1094.71
327000 377758 1018.01 730228 -129694 56034.1 1929.36 2218 -1093.32
328000 379258 1028.95 730228 -129651 56005.8 1942.94 2219.21 -1075.28
329000 380758 976.89 730228 -129685 55965.4 1873.83 2143.21 -1086.37
330000 382258 1015.12 730228 -129587 56056 1938.67 2200.29 -1093.59
331000 383758 957.84 730228 -129558 56009.4 1910.84 2113.59 -1150.91
332000 385258 970.924 730228 -129617 56004.2 1880.11 2111.43 -1078.77
333000 386758 946.19 730228 -129709 55981.5 1883.64 2131.8 -1176.87
334000 388258 1001.55 730228 -129727 56036 1911.48 2160.43 -1067.27
335000 389758 1022.7 730228 -129507 56040.6 1964.9 2179.39 -1076.19
336000 391258 1067 730228 -129536 56073.8 1944.18 2246.45 -989.619
337000 392758 1032.02 730228 -129620 55998.7 1944.27 2184.78 -1033
338000 394258 1066.95 730228 -129727 55951.3 1945.6 2228.94 -973.691
339000 395758 992.671 730228 -129671 55971.3 1899.86 2111.95 -1033.8
340000 397258 1010.23 730228 -129533 56090.6 1881.03 2176.04 -1026.39
341000 398758 970.622 730228 -129696 56015.8 1798.81 2109.48 -996.42
342000 400258 932.054 730228 -129749 56007 1851.93 2014.11 -1069.88
343000 401758 963.462 730228 -129564 56061.5 1888.43 2077.03 -1075.07
344000 403258 1010.17 730228 -129553 56026.2 1901.57 2140.26 -1011.31
345000 404758 983.498 730228 -129500 56045.2 1884.92 2075.85 -1010.27
346000 406258 979.934 730228 -129679 56001.3 1861.09 2089.09 -1010.38
347000 407758 1028.09 730228 -129588 56074.6 1920.03 2129.08 -964.834
348000 409258 1048.9 730228 -129656 56021.8 1945.86 2165.45 -964.626
349000 410758 1059.55 730228 -129735 55982 1929.34 2185.63 -936.32
350000 412258 1001.46 730228 -129722 55959.7 1848.04 2148.66 -992.317
351000 413758 938.522 730228 -129650 56059.8 1843.12 2072.36 -1099.91
352000 415258 993.572 730228 -129590 56076.5 1829.52 2139.96 -988.765
353000 416758 976.143 730228 -129637 56049.9 1830.93 2174.23 -1076.73
354000 418258 1007.76 730228 -129814 56057.2 1880.69 2144.26 -1001.66
355000 419758 1046.33 730228 -129796 56013.9 1959.44 2128.67 -949.131
356000 421258 935.294 730228 -129765 55981.7 1824.54 2048.22 -1066.87
357000 422758 932.185 730228 -129932 56005.2 1801.94 2072.66 -1078.05
358000 424258 990.065 730228 -129923 55987.3 1921.72 2095.71 -1047.24
359000 425758 939.185 730228 -129879 56046.3 1823.22 2087.28 -1092.94
360000 427258 921.328 730228 -129991 55971.5 1819.03 2049.16 -1104.21
361000 428758 914.399 730228 -129836 56044.9 1826.48 2004.45 -1087.73
362000 430258 907.904 730228 -129872 56015 1879.72 1976.22 -1132.24
363000 431758 966.06 730228 -129807 55940.8 1940.3 2000 -1042.12
